bid_id,tender_id,vendor_id,bid_amount_inr,submission_timestamp,bid_status,disqualification_reason,technical_score,financial_score,is_winner
B2377,T400,V039,142567972,2024-06-19 21:30:00,QUALIFIED,,79.9,76.1,True
B2378,T400,V009,167243121,2024-07-06 21:30:00,QUALIFIED,,88.1,77.4,False
B2379,T400,V002,170220466,2024-07-06 03:30:00,QUALIFIED,,76.6,86.6,False
B2380,T400,V042,165845184,2024-07-10 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.9,0.0,False
B2381,T400,V024,149753419,2024-06-21 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.0,0.0,False
B2382,T400,V037,172953308,2024-07-04 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,59.0,0.0,False
B2383,T401,V028,26819688,2024-07-12 02:30:00,QUALIFIED,,80.5,83.4,False
B2384,T401,V035,24402371,2024-07-06 01:30:00,QUALIFIED,,89.1,71.1,False
B2385,T401,V027,22080993,2024-06-26 20:30:00,QUALIFIED,,84.3,83.1,True
B2386,T401,V032,23707566,2024-07-04 22:30:00,QUALIFIED,,95.2,85.9,False
B2387,T401,V026,23886010,2024-07-02 23:30:00,QUALIFIED,,77.5,80.9,False
B2388,T402,V002,162800742,2024-07-05 00:30:00,QUALIFIED,,77.4,88.3,False
B2389,T402,V020,188730706,2024-06-25 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,62.1,0.0,False
B2390,T402,V045,154950782,2024-06-29 23:30:00,QUALIFIED,,87.1,83.2,True
B2391,T402,V005,179157244,2024-06-27 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,57.7,0.0,False
B2392,T402,V003,159249456,2024-06-29 21:30:00,QUALIFIED,,90.5,88.6,False
B2393,T403,V007,106744773,2024-07-09 00:30:00,QUALIFIED,,93.9,83.7,False
B2394,T403,V001,91096128,2024-07-04 01:30:00,QUALIFIED,,92.7,85.4,False
B2395,T403,V021,91330226,2024-07-23 03:30:00,QUALIFIED,,84.5,83.3,True
B2396,T403,V041,99432580,2024-06-26 21:30:00,QUALIFIED,,93.0,74.4,False
B2397,T403,V003,101827521,2024-07-12 21:30:00,QUALIFIED,,93.5,75.1,False
B2398,T404,V016,123929700,2024-07-18 00:30:00,QUALIFIED,,78.3,82.6,True
B2399,T404,V028,135250277,2024-07-13 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,57.6,0.0,False
B2400,T404,V036,145031662,2024-07-12 22:30:00,QUALIFIED,,84.7,85.0,False
B2401,T404,V020,154723545,2024-07-03 20:30:00,QUALIFIED,,94.7,88.4,False
B2402,T405,V011,148618779,2024-07-02 01:30:00,QUALIFIED,,84.3,80.2,False
B2403,T405,V001,140205330,2024-07-05 02:30:00,QUALIFIED,,87.5,84.5,False
B2404,T405,V041,142177650,2024-07-13 23:30:00,QUALIFIED,,85.4,88.4,False
B2405,T405,V035,121079207,2024-06-29 01:30:00,QUALIFIED,,89.7,79.4,True
B2406,T405,V034,146597646,2024-07-08 21:30:00,QUALIFIED,,87.8,78.8,False
B2407,T405,V007,150224648,2024-07-16 22:30:00,QUALIFIED,,81.5,82.7,False
B2408,T405,V042,143054188,2024-07-15 22:30:00,QUALIFIED,,87.6,86.8,False
B2409,T405,V018,144759540,2024-07-20 20:30:00,QUALIFIED,,93.6,84.5,False
B2410,T406,V049,178258195,2024-07-06 03:30:00,QUALIFIED,,87.5,77.7,False
B2411,T406,V029,184972732,2024-07-14 22:30:00,QUALIFIED,,92.9,77.1,False
B2412,T406,V037,171084738,2024-07-07 00:30:00,QUALIFIED,,91.8,91.2,False
B2413,T406,V040,154553842,2024-07-09 00:30:00,QUALIFIED,,81.1,81.5,True
B2414,T407,V035,123244565,2024-07-19 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,62.4,0.0,False
B2415,T407,V002,104579650,2024-07-17 01:30:00,QUALIFIED,,75.8,80.0,False
B2416,T407,V017,116106045,2024-07-01 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,57.6,0.0,False
B2417,T407,V019,109865893,2024-07-02 23:30:00,QUALIFIED,,77.2,75.5,False
B2418,T407,V021,116181307,2024-07-12 00:30:00,QUALIFIED,,91.9,78.2,False
B2419,T407,V001,110629821,2024-07-03 00:30:00,QUALIFIED,,90.5,76.5,False
B2420,T407,V039,105915688,2024-07-25 22:30:00,QUALIFIED,,83.7,91.6,True
B2421,T407,V011,104207647,2024-06-29 20:30:00,QUALIFIED,,94.2,71.2,False
B2422,T408,V025,123504411,2024-07-02 23:30:00,QUALIFIED,,87.0,82.6,False
B2423,T408,V019,103755950,2024-07-20 02:30:00,QUALIFIED,,86.1,74.0,True
B2424,T408,V007,124682775,2024-07-19 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.5,0.0,False
B2425,T408,V036,114614161,2024-07-17 03:30:00,QUALIFIED,,94.3,77.6,False
B2426,T408,V017,126711028,2024-07-16 03:30:00,QUALIFIED,,80.8,78.6,False
B2427,T408,V037,114484803,2024-07-07 22:30:00,QUALIFIED,,94.7,79.4,False
B2428,T409,V028,82825836,2024-07-22 23:30:00,QUALIFIED,,84.2,70.7,True
B2429,T409,V012,93962564,2024-07-05 21:30:00,QUALIFIED,,81.1,89.6,False
B2430,T409,V049,91675566,2024-07-21 21:30:00,QUALIFIED,,77.0,90.6,False
B2431,T409,V048,89134334,2024-07-21 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,61.6,0.0,False
B2432,T409,V008,102466979,2024-07-17 22:30:00,QUALIFIED,,79.6,74.2,False
B2433,T409,V039,99926749,2024-08-02 03:30:00,QUALIFIED,,83.3,86.5,False
B2434,T410,V035,70503103,2024-07-15 22:30:00,QUALIFIED,,87.3,77.6,False
B2435,T410,V042,72187750,2024-07-14 01:30:00,QUALIFIED,,81.6,80.2,False
B2436,T410,V050,64940245,2024-07-15 20:30:00,QUALIFIED,,82.7,72.1,True
B2437,T410,V047,63941670,2024-07-15 03:30:00,QUALIFIED,,88.4,79.1,False
B2438,T410,V016,71087998,2024-07-19 20:30:00,QUALIFIED,,80.7,75.8,False
B2439,T410,V040,67960177,2024-07-22 22:30:00,QUALIFIED,,81.2,91.8,False
B2440,T411,V013,132109700,2024-07-07 03:30:00,QUALIFIED,,77.6,75.4,False
B2441,T411,V017,114156554,2024-07-22 00:30:00,QUALIFIED,,80.0,86.1,True
B2442,T411,V019,143061625,2024-07-18 21:30:00,QUALIFIED,,85.8,82.7,False
B2443,T411,V039,142327792,2024-07-07 02:30:00,QUALIFIED,,78.7,83.6,False
B2444,T411,V014,124673754,2024-07-14 21:30:00,QUALIFIED,,89.4,77.8,False
B2445,T411,V003,122787666,2024-07-14 21:30:00,QUALIFIED,,88.9,93.2,False
B2446,T411,V022,138236271,2024-07-09 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,57.9,0.0,False
B2447,T412,V048,80788523,2024-07-16 01:30:00,QUALIFIED,,87.1,92.2,False
B2448,T412,V025,87426526,2024-07-14 23:30:00,QUALIFIED,,82.2,85.2,False
B2449,T412,V011,76778406,2024-07-28 03:30:00,QUALIFIED,,77.4,83.3,True
B2450,T412,V038,86196092,2024-07-13 00:30:00,QUALIFIED,,86.2,75.8,False
B2451,T412,V026,92381289,2024-07-05 22:30:00,QUALIFIED,,89.8,83.5,False
B2452,T412,V047,83825421,2024-07-11 23:30:00,QUALIFIED,,78.6,77.4,False
B2453,T412,V005,81649014,2024-07-11 23:30:00,QUALIFIED,,94.7,91.0,False
B2454,T413,V041,112116455,2024-07-06 03:30:00,QUALIFIED,,76.5,88.6,False
B2455,T413,V046,106365558,2024-07-15 02:30:00,QUALIFIED,,81.3,83.5,False
B2456,T413,V037,110002653,2024-07-18 02:30:00,QUALIFIED,,94.5,88.8,False
B2457,T413,V023,107732740,2024-07-23 22:30:00,QUALIFIED,,91.6,89.9,False
B2458,T413,V034,93379489,2024-07-17 01:30:00,QUALIFIED,,86.0,79.8,True
B2459,T413,V009,107614258,2024-07-30 01:30:00,QUALIFIED,,88.4,75.2,False
B2460,T414,V006,38332438,2024-07-31 02:30:00,QUALIFIED,,87.1,79.3,False
B2461,T414,V018,33083659,2024-07-13 21:30:00,QUALIFIED,,79.6,89.7,False
B2462,T414,V022,32685270,2024-07-21 03:30:00,QUALIFIED,,84.8,88.7,False
B2463,T414,V037,37321615,2024-07-21 00:30:00,QUALIFIED,,83.3,88.7,False
B2464,T414,V001,30700614,2024-07-26 02:30:00,QUALIFIED,,75.2,94.0,True
B2465,T414,V002,35709924,2024-07-10 23:30:00,QUALIFIED,,93.2,78.7,False
B2466,T414,V040,33735684,2024-07-14 03:30:00,QUALIFIED,,89.5,78.2,False
B2467,T414,V043,35726120,2024-08-04 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,54.6,0.0,False
B2468,T415,V014,128498058,2024-07-12 21:30:00,QUALIFIED,,79.4,76.0,False
B2469,T415,V025,135370125,2024-07-10 03:30:00,QUALIFIED,,86.4,94.4,False
B2470,T415,V026,144479082,2024-07-19 02:30:00,QUALIFIED,,95.1,81.3,False
B2471,T415,V009,125892588,2024-07-11 22:30:00,QUALIFIED,,92.2,76.0,False
B2472,T415,V029,132027320,2024-07-26 22:30:00,QUALIFIED,,93.4,72.5,False
B2473,T415,V006,116214806,2024-07-20 03:30:00,QUALIFIED,,88.9,91.0,True
B2474,T415,V050,142810496,2024-07-16 20:30:00,QUALIFIED,,75.6,74.0,False
B2475,T416,V017,4574536,2024-07-14 20:30:00,QUALIFIED,,95.1,78.1,True
B2476,T416,V005,5320880,2024-07-23 23:30:00,QUALIFIED,,80.6,94.4,False
B2477,T416,V046,5389099,2024-08-02 00:30:00,QUALIFIED,,86.5,73.4,False
B2478,T416,V044,5405080,2024-08-02 23:30:00,QUALIFIED,,83.8,80.6,False
B2479,T416,V027,5360830,2024-07-18 02:30:00,QUALIFIED,,80.4,76.8,False
B2480,T416,V049,4582851,2024-07-10 00:30:00,QUALIFIED,,91.7,93.2,False
B2481,T417,V035,131321470,2024-07-15 00:30:00,QUALIFIED,,91.1,83.4,False
B2482,T417,V049,152632263,2024-08-01 20:30:00,QUALIFIED,,80.6,74.9,False
B2483,T417,V018,145783485,2024-07-24 02:30:00,QUALIFIED,,90.9,91.0,False
B2484,T417,V040,150667423,2024-07-13 03:30:00,QUALIFIED,,94.9,84.8,False
B2485,T417,V033,149009376,2024-08-03 20:30:00,QUALIFIED,,84.9,86.3,False
B2486,T417,V030,125365792,2024-07-21 00:30:00,QUALIFIED,,90.4,75.4,True
B2487,T417,V048,136017684,2024-07-21 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.5,0.0,False
B2488,T417,V021,134614473,2024-08-06 03:30:00,QUALIFIED,,77.4,93.8,False
B2489,T418,V017,59868060,2024-07-21 03:30:00,QUALIFIED,,82.5,81.5,False
B2490,T418,V005,47652364,2024-07-15 23:30:00,QUALIFIED,,76.4,71.4,True
B2491,T418,V042,57681801,2024-07-17 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.0,0.0,False
B2492,T418,V011,53193454,2024-07-16 00:30:00,QUALIFIED,,88.5,71.5,False
B2493,T419,V038,168588975,2024-07-22 23:30:00,QUALIFIED,,87.1,75.1,False
B2494,T419,V047,169507598,2024-08-10 20:30:00,QUALIFIED,,91.7,74.6,False
B2495,T419,V048,163826574,2024-08-03 01:30:00,QUALIFIED,,77.3,90.7,False
B2496,T419,V036,155369652,2024-08-03 23:30:00,QUALIFIED,,83.0,80.8,True
B2497,T420,V010,143536614,2024-07-28 21:30:00,QUALIFIED,,83.7,73.4,False
B2498,T420,V050,138082927,2024-07-29 21:30:00,QUALIFIED,,87.3,70.2,False
B2499,T420,V003,121440840,2024-07-16 22:30:00,QUALIFIED,,75.6,72.4,True
B2500,T420,V039,129494824,2024-07-26 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.5,0.0,False
B2501,T421,V025,12387032,2024-08-12 03:30:00,QUALIFIED,,80.3,91.8,False
B2502,T421,V037,13838447,2024-08-06 21:30:00,QUALIFIED,,96.0,72.8,False
B2503,T421,V003,12450083,2024-07-21 02:30:00,QUALIFIED,,75.1,76.4,False
B2504,T421,V033,12648823,2024-08-14 01:30:00,QUALIFIED,,91.0,77.3,False
B2505,T421,V031,14034319,2024-07-18 01:30:00,QUALIFIED,,78.0,86.2,False
B2506,T421,V005,12061817,2024-08-05 01:30:00,QUALIFIED,,87.3,88.9,False
B2507,T421,V042,12385449,2024-07-23 03:30:00,QUALIFIED,,81.4,90.6,False
B2508,T421,V050,12199276,2024-07-31 01:30:00,QUALIFIED,,82.9,70.6,True
B2509,T422,V006,165716084,2024-07-30 22:30:00,QUALIFIED,,82.4,79.6,False
B2510,T422,V042,165629581,2024-08-08 02:30:00,QUALIFIED,,94.5,84.5,False
B2511,T422,V030,189975850,2024-08-05 21:30:00,QUALIFIED,,83.5,88.9,False
B2512,T422,V039,170913180,2024-07-22 21:30:00,QUALIFIED,,86.7,89.8,False
B2513,T422,V020,192262695,2024-07-25 21:30:00,QUALIFIED,,84.7,95.0,False
B2514,T422,V036,165003204,2024-07-25 23:30:00,QUALIFIED,,81.6,76.5,True
B2515,T422,V002,178648393,2024-08-03 20:30:00,QUALIFIED,,86.7,72.2,False
B2516,T423,V004,83290848,2024-07-24 01:30:00,QUALIFIED,,91.5,94.5,False
B2517,T423,V026,74597181,2024-08-07 21:30:00,QUALIFIED,,80.7,93.6,True
B2518,T423,V037,77502146,2024-08-11 02:30:00,QUALIFIED,,95.3,80.3,False
B2519,T423,V048,81349365,2024-08-11 01:30:00,QUALIFIED,,75.2,71.6,False
B2520,T424,V002,109803390,2024-07-28 20:30:00,QUALIFIED,,77.3,70.1,False
B2521,T424,V036,93076540,2024-08-18 02:30:00,QUALIFIED,,80.3,80.2,True
B2522,T424,V034,93999755,2024-08-17 21:30:00,QUALIFIED,,90.6,73.8,False
B2523,T424,V025,98646060,2024-07-23 00:30:00,QUALIFIED,,90.6,84.5,False
B2524,T425,V028,16698819,2024-08-10 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.4,0.0,False
B2525,T425,V031,17166309,2024-08-04 02:30:00,QUALIFIED,,86.0,72.1,False
B2526,T425,V017,14863321,2024-07-29 22:30:00,QUALIFIED,,81.9,73.5,False
B2527,T425,V025,16354670,2024-07-23 23:30:00,QUALIFIED,,75.4,85.9,False
B2528,T425,V016,14799746,2024-07-28 03:30:00,QUALIFIED,,76.4,75.1,True
B2529,T425,V003,16941789,2024-08-09 21:30:00,QUALIFIED,,84.4,79.4,False
B2530,T425,V004,16359083,2024-07-29 23:30:00,QUALIFIED,,93.7,76.8,False
B2531,T425,V002,15830817,2024-08-04 01:30:00,QUALIFIED,,77.0,83.8,False
B2532,T426,V029,154158706,2024-08-21 20:30:00,QUALIFIED,,81.8,73.4,False
B2533,T426,V039,146054888,2024-08-04 00:30:00,QUALIFIED,,78.4,93.3,False
B2534,T426,V019,149524092,2024-07-28 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.2,0.0,False
B2535,T426,V001,157684778,2024-08-17 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.6,0.0,False
B2536,T426,V010,151724432,2024-08-22 01:30:00,QUALIFIED,,95.5,78.6,False
B2537,T426,V026,132116277,2024-08-01 02:30:00,QUALIFIED,,93.6,71.5,True
B2538,T426,V046,157147086,2024-08-12 03:30:00,QUALIFIED,,83.6,71.3,False
B2539,T426,V003,143102173,2024-08-11 01:30:00,QUALIFIED,,75.6,88.1,False
B2540,T427,V042,35461013,2024-07-29 21:30:00,QUALIFIED,,81.8,93.9,False
B2541,T427,V017,41183930,2024-07-29 23:30:00,QUALIFIED,,90.2,94.3,False
B2542,T427,V035,34412251,2024-08-17 01:30:00,QUALIFIED,,95.5,80.5,True
B2543,T427,V046,37020751,2024-08-01 23:30:00,QUALIFIED,,95.3,72.7,False
B2544,T428,V016,143964751,2024-08-19 22:30:00,QUALIFIED,,90.7,73.2,False
B2545,T428,V023,141877076,2024-07-26 01:30:00,QUALIFIED,,95.7,82.7,False
B2546,T428,V036,152560296,2024-08-02 21:30:00,QUALIFIED,,94.6,89.6,False
B2547,T428,V027,132862957,2024-07-29 01:30:00,QUALIFIED,,80.8,71.9,True
B2548,T428,V006,154741011,2024-07-27 20:30:00,QUALIFIED,,83.6,83.6,False
B2549,T428,V032,143301373,2024-07-28 23:30:00,QUALIFIED,,81.2,81.7,False
B2550,T429,V020,65937074,2024-08-13 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.2,0.0,False
B2551,T429,V033,66110218,2024-07-26 21:30:00,QUALIFIED,,94.9,73.8,False
B2552,T429,V037,59682212,2024-07-30 21:30:00,QUALIFIED,,87.7,88.8,False
B2553,T429,V031,57636213,2024-08-12 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.6,0.0,False
B2554,T429,V050,63885309,2024-08-11 02:30:00,QUALIFIED,,77.1,87.8,False
B2555,T429,V010,55071727,2024-08-14 02:30:00,QUALIFIED,,86.2,81.6,True
B2556,T429,V009,55727039,2024-07-29 21:30:00,QUALIFIED,,79.7,86.9,False
B2557,T429,V016,65046638,2024-08-04 01:30:00,QUALIFIED,,86.1,76.9,False
B2558,T430,V012,109923756,2024-07-30 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.2,0.0,False
B2559,T430,V006,111070153,2024-08-23 02:30:00,QUALIFIED,,76.1,85.3,False
B2560,T430,V011,108449853,2024-08-10 03:30:00,QUALIFIED,,92.3,76.0,True
B2561,T430,V024,108715967,2024-07-31 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.8,0.0,False
B2562,T431,V001,148328520,2024-08-01 20:30:00,QUALIFIED,,90.7,84.7,True
B2563,T431,V014,168568403,2024-08-05 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.5,0.0,False
B2564,T431,V020,182205932,2024-08-01 21:30:00,QUALIFIED,,78.3,94.7,False
B2565,T431,V031,164918944,2024-08-04 03:30:00,QUALIFIED,,80.4,84.5,False
B2566,T432,V015,86634946,2024-08-21 20:30:00,QUALIFIED,,75.1,73.4,False
B2567,T432,V022,94804692,2024-08-29 00:30:00,QUALIFIED,,94.9,72.6,False
B2568,T432,V034,86724038,2024-07-31 02:30:00,QUALIFIED,,84.9,90.9,False
B2569,T432,V011,88600475,2024-08-19 21:30:00,QUALIFIED,,85.3,73.0,False
B2570,T432,V046,89851340,2024-08-11 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,62.3,0.0,False
B2571,T432,V008,96486457,2024-08-26 03:30:00,QUALIFIED,,81.0,70.4,False
B2572,T432,V001,86937341,2024-08-08 22:30:00,QUALIFIED,,84.8,94.3,True
B2573,T433,V008,59721373,2024-08-07 22:30:00,QUALIFIED,,80.5,86.7,False
B2574,T433,V026,52502529,2024-08-03 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.7,0.0,False
B2575,T433,V038,53597882,2024-08-09 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.8,0.0,False
B2576,T433,V003,53565022,2024-08-05 23:30:00,QUALIFIED,,83.2,70.1,False
B2577,T433,V025,53627952,2024-08-19 00:30:00,QUALIFIED,,82.6,94.5,True
B2578,T434,V019,83981330,2024-08-31 03:30:00,QUALIFIED,,79.8,73.7,False
B2579,T434,V033,80299526,2024-08-30 21:30:00,QUALIFIED,,82.7,90.2,False
B2580,T434,V005,83179055,2024-08-10 23:30:00,QUALIFIED,,91.7,75.8,False
B2581,T434,V015,88212314,2024-08-14 00:30:00,QUALIFIED,,76.9,70.1,False
B2582,T434,V002,74734900,2024-08-27 23:30:00,QUALIFIED,,83.8,89.2,False
B2583,T434,V001,76927513,2024-08-02 21:30:00,QUALIFIED,,77.6,81.8,False
B2584,T434,V020,74000520,2024-08-15 02:30:00,QUALIFIED,,77.9,89.3,True
B2585,T434,V007,88815902,2024-08-03 22:30:00,QUALIFIED,,77.8,84.8,False
B2586,T435,V030,30739713,2024-08-04 22:30:00,QUALIFIED,,83.9,81.6,False
B2587,T435,V011,28981068,2024-08-17 02:30:00,QUALIFIED,,75.6,75.1,False
B2588,T435,V015,33084960,2024-08-14 02:30:00,QUALIFIED,,91.9,88.9,False
B2589,T435,V047,31012398,2024-08-08 00:30:00,QUALIFIED,,90.2,75.4,False
B2590,T435,V025,27803734,2024-08-19 00:30:00,QUALIFIED,,86.1,89.4,True
B2591,T435,V002,33454649,2024-08-19 02:30:00,QUALIFIED,,85.6,78.1,False
B2592,T435,V010,30882704,2024-08-22 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,57.9,0.0,False
B2593,T435,V019,30124330,2024-08-03 21:30:00,QUALIFIED,,83.5,73.7,False
B2594,T436,V010,121671108,2024-08-14 21:30:00,QUALIFIED,,89.5,79.0,False
B2595,T436,V031,119616946,2024-08-15 21:30:00,QUALIFIED,,92.6,85.2,False
B2596,T436,V005,114341683,2024-08-11 03:30:00,QUALIFIED,,91.7,82.9,True
B2597,T436,V046,139714632,2024-08-20 00:30:00,QUALIFIED,,89.6,89.5,False
B2598,T436,V014,135780456,2024-08-24 03:30:00,QUALIFIED,,75.5,83.1,False
B2599,T437,V017,58909447,2024-08-11 20:30:00,QUALIFIED,,93.5,82.5,False
B2600,T437,V001,57637164,2024-08-27 01:30:00,QUALIFIED,,76.6,87.6,False
B2601,T437,V021,54075537,2024-08-08 23:30:00,QUALIFIED,,78.8,75.3,False
B2602,T437,V013,52741329,2024-08-09 01:30:00,QUALIFIED,,84.6,75.2,True
B2603,T437,V044,54441732,2024-08-30 01:30:00,QUALIFIED,,78.1,72.6,False
B2604,T437,V042,62470676,2024-08-08 20:30:00,QUALIFIED,,88.7,82.3,False
B2605,T437,V048,60699704,2024-08-20 02:30:00,QUALIFIED,,76.2,77.4,False
B2606,T438,V024,73491936,2024-08-26 01:30:00,QUALIFIED,,75.6,74.5,True
B2607,T438,V012,82899897,2024-08-13 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,63.7,0.0,False
B2608,T438,V007,80515506,2024-08-09 21:30:00,QUALIFIED,,92.4,71.5,False
B2609,T438,V028,85058781,2024-08-28 20:30:00,QUALIFIED,,93.6,70.5,False
B2610,T439,V038,121990209,2024-08-24 21:30:00,QUALIFIED,,92.9,91.6,False
B2611,T439,V013,113923434,2024-08-24 20:30:00,QUALIFIED,,84.1,76.0,True
B2612,T439,V014,129412397,2024-08-28 03:30:00,QUALIFIED,,90.9,78.1,False
B2613,T439,V012,117238964,2024-08-19 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.5,0.0,False
B2614,T439,V027,133917718,2024-08-28 01:30:00,QUALIFIED,,78.3,89.0,False
B2615,T439,V030,120177206,2024-09-06 01:30:00,QUALIFIED,,77.5,79.7,False
B2616,T440,V026,154801296,2024-08-29 20:30:00,QUALIFIED,,90.7,84.7,False
B2617,T440,V042,146128741,2024-09-11 21:30:00,QUALIFIED,,75.1,88.7,False
B2618,T440,V022,176147825,2024-08-17 03:30:00,QUALIFIED,,86.5,86.6,False
B2619,T440,V011,173940415,2024-09-02 03:30:00,QUALIFIED,,91.2,92.6,False
B2620,T440,V030,169431730,2024-08-24 00:30:00,QUALIFIED,,80.9,83.6,False
B2621,T440,V047,148979698,2024-08-29 01:30:00,QUALIFIED,,93.9,78.7,True
B2622,T440,V036,151358171,2024-08-30 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.3,0.0,False
B2623,T441,V040,104552991,2024-09-14 00:30:00,QUALIFIED,,87.2,90.3,False
B2624,T441,V047,114532556,2024-08-29 00:30:00,QUALIFIED,,90.9,76.1,False
B2625,T441,V015,99802016,2024-08-29 00:30:00,QUALIFIED,,83.3,74.1,True
B2626,T441,V022,106594623,2024-09-16 03:30:00,QUALIFIED,,90.7,83.5,False
B2627,T442,V050,73314919,2024-09-11 02:30:00,QUALIFIED,,95.3,80.0,False
B2628,T442,V022,72425485,2024-08-15 23:30:00,QUALIFIED,,80.8,71.6,False
B2629,T442,V039,71509917,2024-09-02 23:30:00,QUALIFIED,,86.9,92.5,False
B2630,T442,V026,76469628,2024-09-08 01:30:00,QUALIFIED,,84.4,87.6,False
B2631,T442,V021,68098325,2024-08-22 00:30:00,QUALIFIED,,90.2,73.2,True
B2632,T442,V040,77708067,2024-08-27 20:30:00,QUALIFIED,,89.0,82.7,False
B2633,T442,V048,85204386,2024-08-28 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,62.7,0.0,False
B2634,T443,V043,123180266,2024-09-02 01:30:00,QUALIFIED,,76.3,87.3,False
B2635,T443,V048,118807217,2024-08-23 03:30:00,QUALIFIED,,81.7,76.8,True
B2636,T443,V035,134315307,2024-09-06 02:30:00,QUALIFIED,,77.2,75.9,False
B2637,T443,V018,137326881,2024-08-16 20:30:00,QUALIFIED,,84.7,73.5,False
B2638,T443,V021,128029075,2024-09-05 22:30:00,QUALIFIED,,80.3,73.3,False
B2639,T444,V050,183654784,2024-09-04 00:30:00,QUALIFIED,,90.9,84.7,False
B2640,T444,V035,195778852,2024-08-19 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,62.2,0.0,False
B2641,T444,V031,194283828,2024-09-05 22:30:00,QUALIFIED,,86.4,77.2,False
B2642,T444,V032,159183846,2024-09-12 22:30:00,QUALIFIED,,88.4,89.6,True
B2643,T444,V003,174194268,2024-09-04 01:30:00,QUALIFIED,,81.7,80.9,False
B2644,T444,V028,189152925,2024-09-07 21:30:00,QUALIFIED,,75.4,82.7,False
B2645,T445,V026,50943702,2024-08-29 21:30:00,QUALIFIED,,93.5,77.5,False
B2646,T445,V011,43988922,2024-08-28 00:30:00,QUALIFIED,,87.4,76.3,True
B2647,T445,V036,47507369,2024-09-10 02:30:00,QUALIFIED,,78.6,74.1,False
B2648,T445,V049,54728250,2024-09-07 23:30:00,QUALIFIED,,78.7,70.3,False
B2649,T445,V012,45883300,2024-08-18 21:30:00,QUALIFIED,,92.5,81.1,False
B2650,T445,V046,47060541,2024-08-29 03:30:00,QUALIFIED,,92.5,78.6,False
B2651,T445,V023,53921112,2024-08-22 22:30:00,QUALIFIED,,78.9,81.9,False
B2652,T445,V001,48527163,2024-09-09 03:30:00,QUALIFIED,,87.9,71.2,False
B2653,T446,V006,116721896,2024-09-08 20:30:00,QUALIFIED,,75.8,80.0,False
B2654,T446,V050,105083740,2024-08-23 03:30:00,QUALIFIED,,84.2,73.2,False
B2655,T446,V038,102634925,2024-08-27 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,54.6,0.0,False
B2656,T446,V015,95502565,2024-09-05 23:30:00,QUALIFIED,,83.9,81.1,True
B2657,T446,V025,105606609,2024-09-09 00:30:00,QUALIFIED,,79.3,91.7,False
B2658,T446,V001,100921668,2024-08-23 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,63.1,0.0,False
B2659,T446,V003,109554434,2024-08-31 02:30:00,QUALIFIED,,81.3,93.5,False
B2660,T447,V012,87697117,2024-09-20 21:30:00,QUALIFIED,,79.4,76.3,False
